"","Date","State","Code","CaseFrac","VaccFrac","ImmuLevel","ABias","VaccType"
"1",2021-04-19,"United States","US",0.281581218968564,0.327551743365164,0.516900543161687,3,"At Least One Dose"
"2",2021-04-18,"United States","US",0.280878789846401,0.323589685450524,0.513578996040804,3,"At Least One Dose"
"3",2021-04-17,"United States","US",0.280541517847624,0.317492168668549,0.508963951613164,3,"At Least One Dose"
"4",2021-04-16,"United States","US",0.279956716242242,0.31015388113393,0.503280935284131,3,"At Least One Dose"
"5",2021-04-15,"United States","US",0.279328025954998,0.303331268855152,0.497930370270416,3,"At Least One Dose"
"6",2021-04-14,"United States","US",0.278621749032946,0.297323396975568,0.493104381114764,3,"At Least One Dose"
"7",2021-04-13,"United States","US",0.277999630166414,0.29260353878835,0.489259493386218,3,"At Least One Dose"
"8",2021-04-12,"United States","US",0.2774298815929,0.289470814274855,0.486592842138882,3,"At Least One Dose"
"9",2021-04-11,"United States","US",0.27678150446252,0.285252556256,0.483081429046205,3,"At Least One Dose"
"10",2021-04-10,"United States","US",0.276374030680029,0.279392707379726,0.478549849378614,3,"At Least One Dose"
"11",2021-04-09,"United States","US",0.275818832456687,0.272847170205033,0.473409614736657,3,"At Least One Dose"
"12",2021-04-08,"United States","US",0.275136538021352,0.266097212187333,0.468020684470329,3,"At Least One Dose"
"13",2021-04-07,"United States","US",0.274503049408831,0.260395717184856,0.463419348173444,3,"At Least One Dose"
"14",2021-04-06,"United States","US",0.273772771720729,0.25569893056419,0.459468297338335,3,"At Least One Dose"
"15",2021-04-05,"United States","US",0.273252898311091,0.252170778349565,0.456517280607274,3,"At Least One Dose"
"16",2021-04-04,"United States","US",0.272752748303257,0.248037677656508,0.453137467696195,3,"At Least One Dose"
"17",2021-04-03,"United States","US",0.272439550187867,0.241796674192705,0.448361247226589,3,"At Least One Dose"
"18",2021-04-02,"United States","US",0.271941566281157,0.235285684960004,0.443243293549603,3,"At Least One Dose"
"19",2021-04-01,"United States","US",0.271386358918149,0.230001906260387,0.438968885294296,3,"At Least One Dose"
"20",2021-03-31,"United States","US",0.270832476806883,0.224439626668602,0.434486563491216,3,"At Least One Dose"
"21",2021-03-30,"United States","US",0.270293803101828,0.219765174348002,0.430657812685972,3,"At Least One Dose"
"22",2021-03-29,"United States","US",0.269794859530063,0.216471326641551,0.427863335008071,3,"At Least One Dose"
"23",2021-03-28,"United States","US",0.269272865717636,0.212601484922338,0.424626539539112,3,"At Least One Dose"
"24",2021-03-27,"United States","US",0.268924882028908,0.209858978499673,0.422347559492849,3,"At Least One Dose"
"25",2021-03-26,"United States","US",0.268471051854411,0.200966978007703,0.415484213888384,3,"At Least One Dose"
"26",2021-03-25,"United States","US",0.267882694918491,0.195197925631887,0.410790474189609,3,"At Least One Dose"
"27",2021-03-24,"United States","US",0.267311931841919,0.19026090895215,0.40671382966807,3,"At Least One Dose"
"28",2021-03-23,"United States","US",0.26677828495382,0.186109602042043,0.403237886549649,3,"At Least One Dose"
"29",2021-03-22,"United States","US",0.266266618965322,0.182809280404664,0.400399890361152,3,"At Least One Dose"
"30",2021-03-21,"United States","US",0.265365639713046,0.179362038617147,0.397131156212318,3,"At Least One Dose"
"31",2021-03-20,"United States","US",0.264998654656222,0.174746930155635,0.393437883415309,3,"At Least One Dose"
"32",2021-03-19,"United States","US",0.264481312934396,0.169229154649972,0.388952518575766,3,"At Least One Dose"
"33",2021-03-18,"United States","US",0.263880480352758,0.164622680127402,0.385062448571182,3,"At Least One Dose"
"34",2021-03-17,"United States","US",0.263264832370598,0.161027467128022,0.381899430358099,3,"At Least One Dose"
"35",2021-03-16,"United States","US",0.262655088613445,0.157675853678352,0.378916576971709,3,"At Least One Dose"
"36",2021-03-15,"United States","US",0.262126898106661,0.154560902770993,0.376173230865728,3,"At Least One Dose"
"37",2021-03-14,"United States","US",0.261608989725469,0.151633720233014,0.37357396560001,3,"At Least One Dose"
"38",2021-03-13,"United States","US",0.261143552173636,0.147561559794248,0.370170362078932,3,"At Least One Dose"
"39",2021-03-12,"United States","US",0.260570485900932,0.143749291885243,0.366862954951722,3,"At Least One Dose"
"40",2021-03-11,"United States","US",0.259855105870356,0.140368203008874,0.363747914625527,3,"At Least One Dose"
"41",2021-03-10,"United States","US",0.259144012343693,0.137817477269488,0.36124691558248,3,"At Least One Dose"
"42",2021-03-09,"United States","US",0.258466534512969,0.135708730602804,0.359099099813712,3,"At Least One Dose"
"43",2021-03-08,"United States","US",0.257810297268803,0.134469236357012,0.357611979827105,3,"At Least One Dose"
"44",2021-03-07,"United States","US",0.257266889216141,0.132915413723654,0.355987567922235,3,"At Least One Dose"
"45",2021-03-06,"United States","US",0.256762407006057,0.130421816997339,0.353696804345056,3,"At Least One Dose"
"46",2021-03-05,"United States","US",0.256124970057308,0.127886491597174,0.351256537823422,3,"At Least One Dose"
"47",2021-03-04,"United States","US",0.25541181096586,0.124972911930536,0.34846516513854,3,"At Least One Dose"
"48",2021-03-03,"United States","US",0.254754906525988,0.122678733602717,0.346180630817019,3,"At Least One Dose"
"49",2021-03-02,"United States","US",0.254113512101344,0.12085854450867,0.344260267397459,3,"At Least One Dose"
"50",2021-03-01,"United States","US",0.25352490839441,NA,NA,3,"At Least One Dose"
"51",2021-02-28,"United States","US",0.253018872440903,0.116659534628924,0.340161343158537,3,"At Least One Dose"
"52",2021-02-27,"United States","US",0.252435359528596,0.11289354085492,0.336830578809349,3,"At Least One Dose"
"53",2021-02-26,"United States","US",0.251660507683592,0.109172882876752,0.333358887430299,3,"At Least One Dose"
"54",2021-02-25,"United States","US",0.250750635535136,0.10578849153397,0.33001259558466,3,"At Least One Dose"
"55",2021-02-24,"United States","US",0.249784892601127,0.102922962144324,0.326999253700041,3,"At Least One Dose"
"56",2021-02-23,"United States","US",0.248917446787784,0.10013179613352,0.324124691885473,3,"At Least One Dose"
"57",2021-02-22,"United States","US",0.248035569439942,0.0985260571439473,0.322123659895518,3,"At Least One Dose"
"58",2021-02-21,"United States","US",0.247187399184711,0.0962074880909451,0.319613608512361,3,"At Least One Dose"
"59",2021-02-20,"United States","US",0.246389332585034,0.0921612477483402,0.315843032010457,3,"At Least One Dose"
"60",2021-02-19,"United States","US",0.245429539574367,0.0880743937712827,0.311887875434073,3,"At Least One Dose"
"61",2021-02-18,"United States","US",0.244245312896095,0.0850147378504447,0.308495599499478,3,"At Least One Dose"
"62",2021-02-17,"United States","US",0.243095232014458,0.082729086832118,0.305713272288778,3,"At Least One Dose"
"63",2021-02-16,"United States","US",0.241998069805872,0.0805534804533578,0.303057763473372,3,"At Least One Dose"
"64",2021-02-15,"United States","US",0.2409202379934,0.0792809859158856,0.301100829914079,3,"At Least One Dose"
"65",2021-02-14,"United States","US",0.239641964139705,0.0767766866392869,0.298019734792615,3,"At Least One Dose"
"66",2021-02-13,"United States","US",0.238604630192568,0.0733128197971455,0.294424671733641,3,"At Least One Dose"
"67",2021-02-12,"United States","US",0.237380947571021,0.0696391397083525,0.290489082307374,3,"At Least One Dose"
"68",2021-02-11,"United States","US",0.235866760627726,0.0661060124682182,0.28638056207705,3,"At Least One Dose"
"69",2021-02-10,"United States","US",0.234356540299993,0.0630270535702673,0.28261279165023,3,"At Least One Dose"
"70",2021-02-09,"United States","US",0.232934033358317,0.0606332741959292,0.279443754440067,3,"At Least One Dose"
"71",2021-02-08,"United States","US",0.231547975409409,0.0586531409259939,0.276620100302586,3,"At Least One Dose"
"72",2021-02-07,"United States","US",0.230124755573691,0.0563677732373502,0.273520908772563,3,"At Least One Dose"
"73",2021-02-06,"United States","US",0.22894124178946,0.0529806552271891,0.269792440018117,3,"At Least One Dose"
"74",2021-02-05,"United States","US",0.227406371779306,0.0494854880714654,0.265638544552711,3,"At Least One Dose"
"75",2021-02-04,"United States","US",0.22565373091893,0.0458605863864846,0.261165704885175,3,"At Least One Dose"
"76",2021-02-03,"United States","US",0.223915932878077,0.0434756938152143,0.257656726155136,3,"At Least One Dose"
"77",2021-02-02,"United States","US",0.222206586621197,0.0414203715498331,0.25442307879236,3,"At Least One Dose"
"78",2021-02-01,"United States","US",0.22051520895002,NA,NA,3,"At Least One Dose"
"79",2021-01-31,"United States","US",0.219211855849547,NA,NA,3,"At Least One Dose"
"80",2021-01-30,"United States","US",0.217662206997541,NA,NA,3,"At Least One Dose"
"81",2021-01-29,"United States","US",0.215819229666624,0.0322808962892625,0.241133287785789,3,"At Least One Dose"
"82",2021-01-28,"United States","US",0.213617182230672,0.0295234312779573,0.236833901309252,3,"At Least One Dose"
"83",2021-01-27,"United States","US",0.211436375381279,0.0244194663907064,0.23069267830959,3,"At Least One Dose"
"84",2021-01-26,"United States","US",0.209340384643442,0.0225411520598633,0.227162763260787,3,"At Least One Dose"
"85",2021-01-25,"United States","US",0.207240783737064,NA,NA,3,"At Least One Dose"
"86",2021-01-24,"United States","US",0.205202500857887,NA,NA,3,"At Least One Dose"
"87",2021-01-23,"United States","US",0.203298625924459,NA,NA,3,"At Least One Dose"
"88",2021-01-22,"United States","US",0.20099450668529,NA,NA,3,"At Least One Dose"
"89",2021-01-21,"United States","US",0.198246492089863,NA,NA,3,"At Least One Dose"
"90",2021-01-20,"United States","US",0.195684606816834,NA,NA,3,"At Least One Dose"
"91",2021-01-19,"United States","US",0.193344861154944,NA,NA,3,"At Least One Dose"
"92",2021-01-18,"United States","US",0.191196792593438,NA,NA,3,"At Least One Dose"
"93",2021-01-17,"United States","US",0.188894062583682,NA,NA,3,"At Least One Dose"
"94",2021-01-16,"United States","US",0.187048151419596,NA,NA,3,"At Least One Dose"
"95",2021-01-15,"United States","US",0.184385016913396,NA,NA,3,"At Least One Dose"
"96",2021-01-14,"United States","US",0.183038990706796,NA,NA,3,"At Least One Dose"
"97",2021-01-13,"United States","US",0.1809275265124,NA,NA,3,"At Least One Dose"
"98",2021-01-12,"United States","US",0.178834213697051,NA,NA,3,"At Least One Dose"
"99",2021-01-11,"United States","US",0.176996299741759,NA,NA,3,"At Least One Dose"
"100",2021-01-10,"United States","US",0.175268418239811,NA,NA,3,"At Least One Dose"
"101",2021-01-09,"United States","US",0.173878338837337,NA,NA,3,"At Least One Dose"
"102",2021-01-08,"United States","US",0.171896347168406,NA,NA,3,"At Least One Dose"
"103",2021-01-07,"United States","US",0.170973487552869,NA,NA,3,"At Least One Dose"
"104",2021-01-06,"United States","US",0.169204523246885,NA,NA,3,"At Least One Dose"
"105",2021-01-05,"United States","US",0.167122616736194,NA,NA,3,"At Least One Dose"
"106",2021-01-04,"United States","US",0.165279511449936,NA,NA,3,"At Least One Dose"
"107",2021-01-03,"United States","US",0.163436835728036,NA,NA,3,"At Least One Dose"
"108",2021-04-19,"Alabama","AL",0.316274829524075,0.254534348591783,0.49030637040697,3,"At Least One Dose"
"109",2021-04-18,"Alabama","AL",0.316208138179571,0.253448727714741,0.489514315579652,3,"At Least One Dose"
"110",2021-04-17,"Alabama","AL",0.316089439823299,0.251699864475846,0.488229635133374,3,"At Least One Dose"
"111",2021-04-16,"Alabama","AL",0.315875905151447,0.247068793039626,0.484901619555006,3,"At Least One Dose"
"112",2021-04-15,"Alabama","AL",0.315631166272535,0.241533615394891,0.480929244946315,3,"At Least One Dose"
"113",2021-04-14,"Alabama","AL",0.315338703312235,0.235589519873307,0.476637729474741,3,"At Least One Dose"
"114",2021-04-13,"Alabama","AL",0.315089069655744,0.231428958931796,0.473597293226323,3,"At Least One Dose"
"115",2021-04-12,"Alabama","AL",0.314868192817526,0.227183759127995,0.470519012271397,3,"At Least One Dose"
"116",2021-04-11,"Alabama","AL",0.314728691656546,0.226027163976069,0.469618622035587,3,"At Least One Dose"
"117",2021-04-10,"Alabama","AL",0.314533512400613,0.224057831797087,0.468117647381697,3,"At Least One Dose"
"118",2021-04-09,"Alabama","AL",0.314232483579551,0.218760458763029,0.464251300076471,3,"At Least One Dose"
"119",2021-04-08,"Alabama","AL",0.313962047118353,0.213909530233919,0.460712103341906,3,"At Least One Dose"
"120",2021-04-07,"Alabama","AL",0.313700788365114,0.207999086308185,0.456450397319198,3,"At Least One Dose"
"121",2021-04-06,"Alabama","AL",0.313136665249221,0.202776970479392,0.452416731403357,3,"At Least One Dose"
"122",2021-04-05,"Alabama","AL",0.313130546777248,0.198439585697868,0.449432636503292,3,"At Least One Dose"
"123",2021-04-04,"Alabama","AL",0.312935367521315,0.197516308277171,0.448641837276316,3,"At Least One Dose"
"124",2021-04-03,"Alabama","AL",0.312707148516729,0.195901031676349,0.447348527186082,3,"At Least One Dose"
"125",2021-04-02,"Alabama","AL",0.312396330140511,0.191225499343794,0.443883685260017,3,"At Least One Dose"
"126",2021-04-01,"Alabama","AL",0.312071439278755,0.186136766204008,0.440120236950785,3,"At Least One Dose"
"127",2021-03-31,"Alabama","AL",0.31172146268191,0.182282944657401,0.43718290120874,3,"At Least One Dose"
"128",2021-03-30,"Alabama","AL",0.311257070659174,0.177748952976484,0.433680405219462,3,"At Least One Dose"
"129",2021-03-29,"Alabama","AL",0.3109584892269,0.17423409477717,0.431013013120345,3,"At Least One Dose"
"130",2021-03-28,"Alabama","AL",0.308170913396088,0.17322148766567,0.428010576988,3,"At Least One Dose"
"131",2021-03-27,"Alabama","AL",0.307945753627489,0.171601520236336,0.426703314391024,3,"At Least One Dose"
"132",2021-03-26,"Alabama","AL",0.307582316392304,0.166507688369907,0.422875184276267,3,"At Least One Dose"
"133",2021-03-25,"Alabama","AL",0.307308208847922,0.161295973943467,0.419036605944442,3,"At Least One Dose"
"134",2021-03-24,"Alabama","AL",0.306778961022274,0.156735264934935,0.415431144224919,3,"At Least One Dose"
"135",2021-03-23,"Alabama","AL",0.306300496514001,0.152404610472581,0.412023499127807,3,"At Least One Dose"
"136",2021-03-22,"Alabama","AL",0.305979888582625,0.149487934883142,0.409727521805777,3,"At Least One Dose"
"137",2021-03-21,"Alabama","AL",0.305812854297768,0.148409860121533,0.408837071489602,3,"At Least One Dose"
"138",2021-03-20,"Alabama","AL",0.305563220641277,0.147069506861356,0.407693695327953,3,"At Least One Dose"
"139",2021-03-19,"Alabama","AL",0.305242612709902,0.14361542548364,0.405020490493471,3,"At Least One Dose"
"140",2021-03-18,"Alabama","AL",0.304746404632907,0.140478280954115,0.402414434537244,3,"At Least One Dose"
"141",2021-03-17,"Alabama","AL",0.304182281517014,0.13762686906572,0.39994549555228,3,"At Least One Dose"
"142",2021-03-16,"Alabama","AL",0.302510103126845,0.135256369074387,0.396850054043977,3,"At Least One Dose"
"143",2021-03-15,"Alabama","AL",0.302111178754218,0.133241760202807,0.395099113722868,3,"At Least One Dose"
"144",2021-03-14,"Alabama","AL",0.301794853753224,0.132514885732437,0.394317428925915,3,"At Least One Dose"
"145",2021-03-13,"Alabama","AL",0.301446712697971,0.131181670689562,0.393084099991937,3,"At Least One Dose"
"146",2021-03-12,"Alabama","AL",0.300936432135438,0.127888913022862,0.390338911963521,3,"At Least One Dose"
"147",2021-03-11,"Alabama","AL",0.300484277056648,0.125449070349171,0.38823787419452,3,"At Least One Dose"
"148",2021-03-10,"Alabama","AL",0.299939733051068,0.123308013056819,0.386262773588567,3,"At Least One Dose"
"149",2021-03-09,"Alabama","AL",0.299176759596058,0.12113269232142,0.384069365547609,3,"At Least One Dose"
"150",2021-03-08,"Alabama","AL",0.298287745618409,0.119053431595993,0.381828997495498,3,"At Least One Dose"
"151",2021-03-07,"Alabama","AL",0.29787352506585,0.115742114564309,0.379139127966313,3,"At Least One Dose"
"152",2021-03-06,"Alabama","AL",0.29734917201778,0.114408899521434,0.37773867999505,3,"At Least One Dose"
"153",2021-03-05,"Alabama","AL",0.296875602287085,0.111240142886715,0.375091260755805,3,"At Least One Dose"
"154",2021-03-04,"Alabama","AL",0.296357367710988,0.103128884592362,0.368923247530587,3,"At Least One Dose"
"155",2021-03-03,"Alabama","AL",0.295624374768645,0.100837312889479,0.366651720081822,3,"At Least One Dose"
"156",2021-03-02,"Alabama","AL",0.295208930521692,0.0991612594670607,0.365096900632297,3,"At Least One Dose"
"157",2021-03-01,"Alabama","AL",0.294668669446492,NA,NA,3,"At Least One Dose"
"158",2021-02-28,"Alabama","AL",0.294256284435525,0.0966851138596647,0.362491195930619,3,"At Least One Dose"
"159",2021-02-27,"Alabama","AL",0.293598548698448,0.0952507400801724,0.360883809728629,3,"At Least One Dose"
"160",2021-02-26,"Alabama","AL",0.292871062380881,0.091383661844291,0.357491094096579,3,"At Least One Dose"
"161",2021-02-25,"Alabama","AL",0.292199866005464,0.0879548701507286,0.354454334883621,3,"At Least One Dose"
"162",2021-02-24,"Alabama","AL",0.291280259667951,0.0841212395616319,0.35089864272648,3,"At Least One Dose"
"163",2021-02-23,"Alabama","AL",0.29042306174456,0.0805998549922142,0.347614860073768,3,"At Least One Dose"
"164",2021-02-22,"Alabama","AL",0.289616647138544,0.0771975766772006,0.344456520491273,3,"At Least One Dose"
"165",2021-02-21,"Alabama","AL",0.289050688481059,0.076596538780405,0.343506944991722,3,"At Least One Dose"
"166",2021-02-20,"Alabama","AL",0.288370314397682,0.0755172403244014,0.342110624387291,3,"At Least One Dose"
"167",2021-02-19,"Alabama","AL",0.287151514780699,0.0721004816257188,0.338548233891174,3,"At Least One Dose"
"168",2021-02-18,"Alabama","AL",0.286236191373566,0.0691071211875546,0.335562353395604,3,"At Least One Dose"
"169",2021-02-17,"Alabama","AL",0.28454321017869,0.0662830384739715,0.33196586010488,3,"At Least One Dose"
"170",2021-02-16,"Alabama","AL",0.283247317814849,0.0637771163029745,0.32895973698704,3,"At Least One Dose"
"171",2021-02-15,"Alabama","AL",0.281975899338899,0.0615167488071529,0.32614640757675,3,"At Least One Dose"
"172",2021-02-14,"Alabama","AL",0.281228833911019,0.0608382102653683,0.324957585246224,3,"At Least One Dose"
"173",2021-02-13,"Alabama","AL",0.27874656983165,0.0588123841951711,0.321165203668796,3,"At Least One Dose"
"174",2021-02-12,"Alabama","AL",0.27874656983165,0.0523335342231631,0.316492310902939,3,"At Least One Dose"
"175",2021-02-11,"Alabama","AL",0.277004029013794,0.0492204556833976,0.312590220162996,3,"At Least One Dose"
"176",2021-02-10,"Alabama","AL",0.274772010438113,0.0474452830150198,0.309180657653291,3,"At Least One Dose"
"177",2021-02-09,"Alabama","AL",0.272828171892352,0.04565481416671,0.306027066571873,3,"At Least One Dose"
"178",2021-02-08,"Alabama","AL",0.271053815020237,0.0449634268337825,0.303829733474339,3,"At Least One Dose"
"179",2021-02-07,"Alabama","AL",0.269928628024437,0.0436110405787259,0.30176780025303,3,"At Least One Dose"
"180",2021-02-06,"Alabama","AL",0.268871356067536,0.0395569410495423,0.297792568735204,3,"At Least One Dose"
"181",2021-02-05,"Alabama","AL",0.266818608720658,0.0355517892961412,0.292884519059273,3,"At Least One Dose"
"182",2021-02-04,"Alabama","AL",0.264645939323113,0.0294561596186968,0.286306645910669,3,"At Least One Dose"
"183",2021-02-03,"Alabama","AL",0.262883207547747,0.0247008832014293,0.281090643343922,3,"At Least One Dose"
"184",2021-02-02,"Alabama","AL",0.260979139069809,0.0233152532486537,0.278209597598434,3,"At Least One Dose"
"185",2021-02-01,"Alabama","AL",0.259440343368647,NA,NA,3,"At Least One Dose"
"186",2021-01-31,"Alabama","AL",0.258565401876535,NA,NA,3,"At Least One Dose"
"187",2021-01-30,"Alabama","AL",0.257392490799348,NA,NA,3,"At Least One Dose"
"188",2021-01-29,"Alabama","AL",0.255463336586321,0.0177345949622541,0.268667392746511,3,"At Least One Dose"
"189",2021-01-28,"Alabama","AL",0.253661446590329,0.0164138208123903,0.265911713871373,3,"At Least One Dose"
"190",2021-01-27,"Alabama","AL",0.251466138846484,0.0152537585263456,0.262884093613313,3,"At Least One Dose"
"191",2021-01-26,"Alabama","AL",0.249540655716641,0.0144520347488418,0.260386320237817,3,"At Least One Dose"
"192",2021-04-19,"Alaska","AA",0.260350354386948,0.353192216473354,0.521588852134753,3,"At Least One Dose"
"193",2021-04-18,"Alaska","AA",0.25830400043743,0.351823879597291,0.519250364485324,3,"At Least One Dose"
"194",2021-04-17,"Alaska","AA",0.25830400043743,0.347569869249328,0.516095182028143,3,"At Least One Dose"
"195",2021-04-16,"Alaska","AA",0.25830400043743,0.345277460716702,0.514394911790131,3,"At Least One Dose"
"196",2021-04-15,"Alaska","AA",0.257475616674299,0.342259191163907,0.511611411530832,3,"At Least One Dose"
"197",2021-04-14,"Alaska","AA",0.256548811077924,0.339980452330342,0.509307682573182,3,"At Least One Dose"
"198",2021-04-13,"Alaska","AA",0.255876261884095,0.337774162901804,0.507222034621556,3,"At Least One Dose"
"199",2021-04-12,"Alaska","AA",0.253206569657369,0.33697858641642,0.504859964159298,3,"At Least One Dose"
"200",2021-04-11,"Alaska","AA",0.253206569657369,0.335392901325277,0.50367578495064,3,"At Least One Dose"
"201",2021-04-10,"Alaska","AA",0.253206569657369,0.331808706231332,0.500999131601416,3,"At Least One Dose"
"202",2021-04-09,"Alaska","AA",0.253206569657369,0.327524622545435,0.49779980604975,3,"At Least One Dose"
"203",2021-04-08,"Alaska","AA",0.252443800449733,0.322689649987356,0.493672448828486,3,"At Least One Dose"
"204",2021-04-07,"Alaska","AA",0.251840966721118,0.318554566021229,0.490170442882134,3,"At Least One Dose"
"205",2021-04-06,"Alaska","AA",0.251024885687142,0.316237552030292,0.487878942369048,3,"At Least One Dose"
"206",2021-04-05,"Alaska","AA",0.250294923757253,0.315242397938609,0.486633749738765,3,"At Least One Dose"
"207",2021-04-04,"Alaska","AA",0.24885550444607,0.312124339582664,0.483305984051994,3,"At Least One Dose"
"208",2021-04-03,"Alaska","AA",0.24885550444607,0.302314963536078,0.475937725229782,3,"At Least One Dose"
"209",2021-04-02,"Alaska","AA",0.24885550444607,0.296333103226732,0.471444483785244,3,"At Least One Dose"
"210",2021-04-01,"Alaska","AA",0.248539734397747,0.291755121011011,0.467782115123499,3,"At Least One Dose"
"211",2021-03-31,"Alaska","AA",0.247904093391384,0.288337696245617,0.464761694458671,3,"At Least One Dose"
"212",2021-03-30,"Alaska","AA",0.24719053510037,0.28214668954063,0.459593233476653,3,"At Least One Dose"
"213",2021-03-29,"Alaska","AA",0.246768141399367,0.280578775058267,0.458109013620395,3,"At Least One Dose"
"214",2021-03-28,"Alaska","AA",0.245217997525784,0.276688378705343,0.454057406066347,3,"At Least One Dose"
"215",2021-03-27,"Alaska","AA",0.245217997525784,0.269889070392115,0.44892541052225,3,"At Least One Dose"
"216",2021-03-26,"Alaska","AA",0.245217997525784,0.265125180269156,0.445329711995676,3,"At Least One Dose"
"217",2021-03-25,"Alaska","AA",0.244779200185908,0.260697564743112,0.441663423540787,3,"At Least One Dose"
"218",2021-03-24,"Alaska","AA",0.243803183672911,0.257374460901243,0.438428931610332,3,"At Least One Dose"
"219",2021-03-23,"Alaska","AA",0.243179845395704,0.252760937467962,0.434474417168133,3,"At Least One Dose"
"220",2021-03-22,"Alaska","AA",0.24281486443076,0.249102925999084,0.431431897224071,3,"At Least One Dose"
"221",2021-03-21,"Alaska","AA",0.241420555126479,0.24735047057939,0.429055537787797,3,"At Least One Dose"
"222",2021-03-20,"Alaska","AA",0.241420555126479,0.243644615163797,0.426244352043855,3,"At Least One Dose"
"223",2021-03-19,"Alaska","AA",0.241420555126479,0.238656541976228,0.42246050225424,3,"At Least One Dose"
"224",2021-03-18,"Alaska","AA",0.240813620488145,0.235684749400242,0.419742272091474,3,"At Least One Dose"
"225",2021-03-17,"Alaska","AA",0.240206685849811,0.233185928411786,0.417379795210991,3,"At Least One Dose"
"226",2021-03-16,"Alaska","AA",0.239423412093583,0.23053400679384,0.414762180377237,3,"At Least One Dose"
"227",2021-03-15,"Alaska","AA",0.238791871996938,0.229745265157988,0.413675835205417,3,"At Least One Dose"
"228",2021-03-14,"Alaska","AA",0.237221223574763,0.227921727303173,0.411075079847804,3,"At Least One Dose"
"229",2021-03-13,"Alaska","AA",0.237221223574763,0.223826285464326,0.407951163733047,3,"At Least One Dose"
"230",2021-03-12,"Alaska","AA",0.237221223574763,0.220895501985524,0.405715624297119,3,"At Least One Dose"
"231",2021-03-11,"Alaska","AA",0.236766022596013,0.217063885338564,0.402436555153728,3,"At Least One Dose"
"232",2021-03-10,"Alaska","AA",0.236007354298095,0.213612286325517,0.399205570082359,3,"At Least One Dose"
"233",2021-03-09,"Alaska","AA",0.235273291458489,0.211358152950263,0.396904516087556,3,"At Least One Dose"
"234",2021-03-08,"Alaska","AA",0.235047741423973,0.209928302428422,0.395632870505625,3,"At Least One Dose"
"235",2021-03-07,"Alaska","AA",0.233665734848847,0.208256498233191,0.393259825385332,3,"At Least One Dose"
"236",2021-03-06,"Alaska","AA",0.233665734848847,0.202720270113253,0.389017224077331,3,"At Least One Dose"
"237",2021-03-05,"Alaska","AA",0.233665734848847,0.196689198887287,0.384395407541305,3,"At Least One Dose"
"238",2021-03-04,"Alaska","AA",0.23280044289825,0.182478179742873,0.372797621577715,3,"At Least One Dose"
"239",2021-03-03,"Alaska","AA",0.231943352767089,0.178732682200001,0.369220177408567,3,"At Least One Dose"
"240",2021-03-02,"Alaska","AA",0.231717802732573,0.177238584092571,0.367887051559781,3,"At Least One Dose"
"241",2021-03-01,"Alaska","AA",0.22968375151221,NA,NA,3,"At Least One Dose"
"242",2021-02-28,"Alaska","AA",0.22968375151221,0.172759023710093,0.362762834548982,3,"At Least One Dose"
"243",2021-02-27,"Alaska","AA",0.22968375151221,0.167403235617768,0.358637183958007,3,"At Least One Dose"
"244",2021-02-26,"Alaska","AA",0.22968375151221,0.161560806238851,0.354136665676785,3,"At Least One Dose"
"245",2021-02-25,"Alaska","AA",0.229035807776692,0.158569876084178,0.35128750420288,3,"At Least One Dose"
"246",2021-02-24,"Alaska","AA",0.228424772228639,0.1537130320076,0.34702593991133,3,"At Least One Dose"
"247",2021-02-23,"Alaska","AA",0.227600489375226,0.15164617350949,0.344731919582076,3,"At Least One Dose"
"248",2021-02-22,"Alaska","AA",0.227083774750699,0.150216322987649,0.343188408085143,3,"At Least One Dose"
"249",2021-02-21,"Alaska","AA",0.225057925349773,0.145323937693512,0.337675559122324,3,"At Least One Dose"
"250",2021-02-20,"Alaska","AA",0.225057925349773,0.141020716428928,0.334340811907868,3,"At Least One Dose"
"251",2021-02-19,"Alaska","AA",0.225057925349773,0.138371528750795,0.332287844912438,3,"At Least One Dose"
"252",2021-02-18,"Alaska","AA",0.224036798829874,0.136144734773664,0.329680103047304,3,"At Least One Dose"
"253",2021-02-17,"Alaska","AA",0.223282231441675,0.134066940516305,0.327414406316941,3,"At Least One Dose"
"254",2021-02-16,"Alaska","AA",0.222363627664737,0.132699970610147,0.325555951419008,3,"At Least One Dose"
"255",2021-02-15,"Alaska","AA",0.221822307581899,0.13177043107396,0.324363117563971,3,"At Least One Dose"
"256",2021-02-14,"Alaska","AA",0.22138761115174,0.129710407425381,0.322381741335697,3,"At Least One Dose"
"257",2021-02-13,"Alaska","AA",0.220838089249465,0.125479635565823,0.318607041857213,3,"At Least One Dose"
"258",2021-02-12,"Alaska","AA",0.220239356430568,0.121187350060488,0.314736482506209,3,"At Least One Dose"
"259",2021-02-11,"Alaska","AA",0.219497091771525,0.117111045800327,0.310902603604358,3,"At Least One Dose"
"260",2021-02-10,"Alaska","AA",0.218668708008393,0.113954712287009,0.307705090588134,3,"At Least One Dose"
"261",2021-02-09,"Alaska","AA",0.217934645168787,0.11099795637999,0.304742301310643,3,"At Least One Dose"
"262",2021-02-08,"Alaska","AA",0.217598370571872,0.109666527691393,0.303401640531343,3,"At Least One Dose"
"263",2021-02-07,"Alaska","AA",0.217274398704113,0.106521129937324,0.300651214185022,3,"At Least One Dose"
"264",2021-02-06,"Alaska","AA",0.21661005132972,0.0998079407281849,0.294798588893659,3,"At Least One Dose"
